CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Churn,Has_Revolving_Balance,Engagement_Score,Value_Score,Engagement_Band,Value_Band,Tenure_Band,Age_Band,Balance_Band,Product_Band,Retention_Priority,Cross_Sell_Opportunity,churn_probability,risk_band,best_model
792524358,Existing Customer,55,M,3,High School,Single,$80K - $120K,Gold,49,2,1,3,34516.0,810,33706.0,0.787,7917,95,0.667,0.023,0,1,0.6058,0.716,High,High,49+,51-60,20k+,1-2,Loyal / Upsell,Good Candidate,0.004805198828182262,Low,Gradient Boosting
758211483,Existing Customer,45,M,5,Unknown,Married,$60K - $80K,Blue,38,1,2,3,6895.0,2314,4581.0,0.84,8778,85,0.604,0.336,0,1,0.5636,0.3252,High,Medium,37-48,41-50,5k-10k,1-2,Lower Priority,Good Candidate,0.0084620687215317,Low,Gradient Boosting
801380808,Attrited Customer,44,M,2,Doctorate,Married,$80K - $120K,Blue,38,1,2,1,25894.0,2517,23377.0,1.046,4847,49,0.815,0.097,1,1,0.4318,0.5091,Medium,High,37-48,41-50,20k+,1-2,Loyal / Upsell,High Potential,0.9869257410350204,High,Gradient Boosting
716329383,Attrited Customer,46,F,3,Graduate,Single,Less than $40K,Blue,36,4,2,3,3138.0,986,2152.0,1.002,4724,56,0.806,0.314,1,1,0.4138,0.2819,Medium,Medium,25-36,41-50,2.5k-5k,3-4,Lower Priority,Low Priority,0.07747677626485486,Low,Gradient Boosting
716871633,Existing Customer,49,M,1,Uneducated,Single,$120K +,Blue,38,2,2,3,12055.0,1858,10197.0,0.645,7222,93,0.5,0.154,0,1,0.5543,0.3922,High,High,37-48,41-50,10k-20k,1-2,Loyal / Upsell,Good Candidate,0.005275534249473608,Low,Gradient Boosting
718491708,Existing Customer,53,F,2,College,Single,Unknown,Blue,38,2,3,3,16592.0,1435,15157.0,0.76,7642,89,0.648,0.086,0,1,0.5188,0.4582,High,High,37-48,51-60,10k-20k,1-2,Loyal / Upsell,Good Candidate,0.005990711378993986,Low,Gradient Boosting
787502883,Existing Customer,60,F,1,Doctorate,Single,Unknown,Silver,48,1,2,1,34516.0,1542,32974.0,0.603,7443,98,0.556,0.045,0,1,0.6044,0.6815,High,High,37-48,51-60,20k+,1-2,Loyal / Upsell,Good Candidate,0.0035356372787730557,Low,Gradient Boosting
715183308,Existing Customer,47,M,3,Post-Graduate,Unknown,Unknown,Silver,38,2,1,2,33184.0,855,32329.0,0.728,7190,93,0.525,0.026,0,1,0.6037,0.6672,High,High,37-48,41-50,20k+,1-2,Loyal / Upsell,Good Candidate,0.0036775057207377674,Low,Gradient Boosting
713872833,Existing Customer,54,F,2,Graduate,Single,$40K - $60K,Blue,41,2,1,3,10753.0,1845,8908.0,0.689,7302,80,0.702,0.172,0,1,0.5564,0.3819,High,High,37-48,51-60,10k-20k,1-2,Loyal / Upsell,Good Candidate,0.005623183619541765,Low,Gradient Boosting
708535158,Existing Customer,39,M,2,Post-Graduate,Unknown,$80K - $120K,Blue,29,1,1,3,9959.0,1501,8458.0,0.822,8505,86,0.536,0.151,0,1,0.5943,0.3447,High,Medium,25-36,31-40,5k-10k,1-2,Lower Priority,Good Candidate,0.0046700309261787165,Low,Gradient Boosting
711658758,Existing Customer,46,F,3,Uneducated,Married,Less than $40K,Blue,35,6,5,1,2069.0,1101,968.0,0.741,7307,82,0.745,0.532,0,1,0.4615,0.3581,Medium,High,25-36,41-50,<2.5k,5-6,Loyal / Upsell,Low Priority,0.04810728858836556,Low,Gradient Boosting
717248583,Existing Customer,43,F,3,College,Married,Less than $40K,Silver,34,4,2,2,11362.0,1871,9491.0,0.859,7849,88,0.63,0.165,0,1,0.5702,0.4362,High,High,25-36,41-50,10k-20k,3-4,Loyal / Upsell,Low Priority,0.01831265600467085,Low,Gradient Boosting
713087958,Existing Customer,53,M,4,High School,Divorced,$120K +,Blue,36,3,3,2,34516.0,1337,33179.0,0.704,7919,85,0.635,0.039,0,1,0.5306,0.7178,High,High,25-36,51-60,20k+,3-4,Loyal / Upsell,Low Priority,0.032942689766507,Low,Gradient Boosting
721495458,Existing Customer,44,M,3,Graduate,Married,$60K - $80K,Blue,32,2,1,1,20001.0,0,20001.0,0.742,8094,96,0.6,0.0,0,0,0.645,0.4993,High,High,25-36,41-50,20k+,1-2,Loyal / Upsell,Good Candidate,0.01192696447488741,Low,Gradient Boosting
786097158,Existing Customer,48,M,2,High School,Married,$40K - $60K,Blue,42,2,3,2,8786.0,1559,7227.0,0.909,8575,92,0.736,0.177,0,1,0.5607,0.3787,High,High,37-48,41-50,5k-10k,1-2,Loyal / Upsell,Good Candidate,0.005551117246219238,Low,Gradient Boosting
712219083,Existing Customer,41,M,3,Uneducated,Single,$80K - $120K,Blue,28,1,3,3,7142.0,1917,5225.0,0.727,7892,83,0.729,0.268,0,1,0.5084,0.2962,High,Medium,25-36,41-50,5k-10k,1-2,Lower Priority,Good Candidate,0.008828799870394663,Low,Gradient Boosting
715327683,Attrited Customer,45,F,4,Post-Graduate,Single,Less than $40K,Blue,36,1,3,3,4477.0,2517,1960.0,1.022,4996,55,0.486,0.562,1,1,0.3831,0.2287,Medium,Low,25-36,41-50,2.5k-5k,1-2,Lower Priority,Low Priority,0.9856420921673124,High,Gradient Boosting
715624533,Existing Customer,41,F,3,Unknown,Unknown,$40K - $60K,Blue,30,1,2,3,5357.0,1272,4085.0,0.708,7730,97,0.54,0.237,0,1,0.5739,0.2739,High,Medium,25-36,41-50,5k-10k,1-2,Lower Priority,Good Candidate,0.005353479829753199,Low,Gradient Boosting
715599633,Existing Customer,51,M,1,College,Married,$80K - $120K,Silver,38,2,3,2,34516.0,0,34516.0,0.678,7686,89,0.618,0.0,0,0,0.5363,0.6926,High,High,37-48,51-60,20k+,1-2,Loyal / Upsell,Good Candidate,0.030255458885113693,Low,Gradient Boosting
718958583,Attrited Customer,44,M,4,Post-Graduate,Single,$80K - $120K,Blue,36,5,3,2,2367.0,1606,761.0,0.956,4506,59,0.639,0.678,1,1,0.4006,0.2933,Medium,Medium,25-36,41-50,<2.5k,5-6,Lower Priority,Low Priority,0.01394092313705327,Low,Gradient Boosting
717397983,Existing Customer,39,M,2,Uneducated,Single,$60K - $80K,Blue,29,2,2,3,23402.0,958,22444.0,0.646,7570,98,0.633,0.041,0,1,0.5734,0.5298,High,High,25-36,31-40,20k+,1-2,Loyal / Upsell,Good Candidate,0.006513799315674957,Low,Gradient Boosting
715037133,Existing Customer,40,M,3,Doctorate,Unknown,Less than $40K,Blue,36,1,1,3,4587.0,1771,2816.0,0.647,7479,83,0.694,0.386,0,1,0.5673,0.2705,High,Medium,25-36,31-40,2.5k-5k,1-2,Lower Priority,Good Candidate,0.004115663750288747,Low,Gradient Boosting
818767458,Existing Customer,41,M,3,Graduate,Married,$120K +,Blue,36,2,3,2,6565.0,1130,5435.0,0.823,7729,97,0.644,0.172,0,1,0.5573,0.3253,High,Medium,25-36,41-50,5k-10k,1-2,Lower Priority,Good Candidate,0.0040841894480069686,Low,Gradient Boosting
778863258,Attrited Customer,46,F,4,Unknown,Married,Unknown,Blue,27,1,2,3,6030.0,0,6030.0,1.031,4983,62,0.442,0.0,1,0,0.4338,0.2327,Medium,Low,25-36,41-50,5k-10k,1-2,Lower Priority,Low Priority,0.9018536027165532,High,Gradient Boosting
712075083,Attrited Customer,50,M,4,High School,Single,$120K +,Blue,41,4,3,3,6982.0,0,6982.0,1.018,4830,50,0.724,0.0,1,0,0.3674,0.3426,Medium,Medium,37-48,41-50,5k-10k,3-4,Lower Priority,Low Priority,0.7516539094522958,High,Gradient Boosting
711963183,Existing Customer,50,M,3,Uneducated,Married,Less than $40K,Blue,36,2,3,3,5128.0,0,5128.0,0.704,7588,98,0.581,0.0,0,0,0.5404,0.3043,High,Medium,25-36,41-50,5k-10k,1-2,Lower Priority,Good Candidate,0.025701212508957332,Low,Gradient Boosting
720903258,Attrited Customer,48,M,3,Unknown,Unknown,$60K - $80K,Blue,28,2,2,1,9405.0,0,9405.0,1.033,4801,47,0.382,0.0,1,0,0.4259,0.3005,Medium,Medium,25-36,41-50,5k-10k,1-2,Lower Priority,Low Priority,0.994583909998143,High,Gradient Boosting
772404633,Existing Customer,49,M,2,Graduate,Married,$80K - $120K,Silver,39,1,1,2,34516.0,1118,33398.0,0.671,7734,74,0.609,0.032,0,1,0.5661,0.6702,High,High,37-48,41-50,20k+,1-2,Loyal / Upsell,Good Candidate,0.01332482122475237,Low,Gradient Boosting
713302758,Existing Customer,49,M,2,Graduate,Married,$120K +,Blue,40,2,4,1,14646.0,1448,13198.0,0.895,8160,92,0.586,0.099,0,1,0.5362,0.4448,High,High,37-48,41-50,10k-20k,1-2,Loyal / Upsell,Good Candidate,0.004578032035866159,Low,Gradient Boosting
717859233,Existing Customer,41,M,5,Graduate,Married,$80K - $120K,Blue,37,1,3,2,12578.0,2517,10061.0,0.875,8362,82,0.64,0.2,0,1,0.5315,0.3908,High,High,37-48,41-50,10k-20k,1-2,Loyal / Upsell,Good Candidate,0.02329761749563762,Low,Gradient Boosting
712955433,Existing Customer,36,F,4,Uneducated,Unknown,$40K - $60K,Blue,16,1,2,2,4370.0,1222,3148.0,0.648,7223,90,0.552,0.28,0,1,0.5634,0.2278,High,Low,0-24,31-40,2.5k-5k,1-2,Lower Priority,Good Candidate,0.0036469518931687307,Low,Gradient Boosting
718292283,Existing Customer,52,F,1,High School,Single,$40K - $60K,Blue,42,1,3,1,3416.0,1970,1446.0,0.804,8254,75,0.596,0.577,0,1,0.5285,0.2785,High,Medium,37-48,51-60,2.5k-5k,1-2,Lower Priority,Good Candidate,0.01607594415897195,Low,Gradient Boosting
713197308,Existing Customer,42,M,4,Graduate,Married,$60K - $80K,Silver,33,1,2,1,6224.0,0,6224.0,0.63,7612,82,0.783,0.0,0,0,0.5673,0.2886,High,Medium,25-36,41-50,5k-10k,1-2,Lower Priority,Good Candidate,0.04043097724456773,Low,Gradient Boosting
789175683,Existing Customer,49,F,2,College,Married,Less than $40K,Silver,38,2,3,2,10741.0,2517,8224.0,1.087,8352,71,0.821,0.234,0,1,0.5036,0.3934,High,High,37-48,41-50,10k-20k,1-2,Loyal / Upsell,Good Candidate,0.15910702029841672,Low,Gradient Boosting
811700058,Attrited Customer,41,M,2,Graduate,Single,$60K - $80K,Gold,36,2,3,3,34516.0,687,33829.0,1.015,4822,57,0.295,0.02,1,1,0.3848,0.6425,Medium,High,25-36,41-50,20k+,1-2,Loyal / Upsell,High Potential,0.9961660777415976,High,Gradient Boosting
818476383,Existing Customer,50,M,1,Unknown,Unknown,$120K +,Silver,45,2,2,0,34516.0,1514,33002.0,0.736,7333,72,1.0,0.044,0,1,0.5535,0.6994,High,High,37-48,41-50,20k+,1-2,Loyal / Upsell,Good Candidate,0.03275057341445649,Low,Gradient Boosting
720164358,Attrited Customer,53,F,4,Graduate,Single,$40K - $60K,Blue,43,1,3,2,6058.0,0,6058.0,0.997,4754,60,0.463,0.0,1,0,0.4078,0.2579,Medium,Low,37-48,51-60,5k-10k,1-2,Lower Priority,Low Priority,0.8285136998063616,High,Gradient Boosting
710357208,Existing Customer,49,M,4,Uneducated,Married,$80K - $120K,Blue,39,2,3,2,8561.0,915,7646.0,0.637,7341,79,0.491,0.107,0,1,0.5046,0.3504,High,High,37-48,41-50,5k-10k,1-2,Loyal / Upsell,Good Candidate,0.012824936314008386,Low,Gradient Boosting
711325308,Attrited Customer,46,M,3,Unknown,Single,$80K - $120K,Blue,34,4,3,3,9959.0,0,9959.0,1.049,4859,64,0.524,0.0,1,0,0.4032,0.3694,Medium,High,25-36,41-50,5k-10k,3-4,Loyal / Upsell,Low Priority,0.5335714096127737,Medium,Gradient Boosting
721486908,Existing Customer,51,F,5,High School,Single,Less than $40K,Blue,36,1,1,1,7645.0,2076,5569.0,0.759,7710,75,0.875,0.272,0,1,0.5848,0.3141,High,Medium,25-36,51-60,5k-10k,1-2,Lower Priority,Good Candidate,0.008002976745304886,Low,Gradient Boosting
711210633,Existing Customer,51,M,3,Uneducated,Single,$60K - $80K,Blue,42,2,4,1,1922.0,1124,798.0,0.766,8049,76,0.434,0.585,0,1,0.4938,0.2807,High,Medium,37-48,51-60,<2.5k,1-2,Lower Priority,Good Candidate,0.021503628508332547,Low,Gradient Boosting
712570458,Existing Customer,51,F,2,High School,Married,Less than $40K,Blue,33,2,1,3,5625.0,1640,3985.0,0.893,7890,75,0.875,0.292,0,1,0.5549,0.3103,High,Medium,25-36,51-60,5k-10k,1-2,Lower Priority,Good Candidate,0.0188141348551928,Low,Gradient Boosting
712058133,Existing Customer,54,F,2,College,Single,Less than $40K,Blue,36,1,3,3,2274.0,708,1566.0,0.677,7735,74,0.682,0.311,0,1,0.4828,0.2445,High,Low,25-36,51-60,<2.5k,1-2,Lower Priority,Good Candidate,0.07181739289943731,Low,Gradient Boosting
708153558,Existing Customer,46,M,5,Doctorate,Divorced,$120K +,Blue,31,1,2,2,34516.0,1802,32714.0,0.871,7936,101,0.485,0.052,0,1,0.6046,0.6592,High,High,25-36,41-50,20k+,1-2,Loyal / Upsell,Good Candidate,0.0048585308864873104,Low,Gradient Boosting
709893858,Attrited Customer,43,M,3,Post-Graduate,Married,$40K - $60K,Blue,36,6,2,2,9422.0,2108,7314.0,0.891,4633,58,0.611,0.224,1,1,0.4338,0.4123,Medium,High,25-36,41-50,5k-10k,5-6,Loyal / Upsell,Low Priority,0.040911208687822546,Low,Gradient Boosting
709225758,Existing Customer,48,F,3,Post-Graduate,Married,Unknown,Blue,37,2,1,3,7469.0,2474,4995.0,0.674,8213,86,0.623,0.331,0,1,0.5887,0.3467,High,Medium,37-48,41-50,5k-10k,1-2,Lower Priority,Good Candidate,0.010937695822865667,Low,Gradient Boosting
709984083,Existing Customer,43,F,3,Unknown,Single,Less than $40K,Blue,36,2,2,2,3849.0,1281,2568.0,0.777,7930,90,0.607,0.333,0,1,0.5768,0.2932,High,Medium,25-36,41-50,2.5k-5k,1-2,Lower Priority,Good Candidate,0.003836141999202462,Low,Gradient Boosting
711854808,Attrited Customer,41,M,3,High School,Married,$120K +,Blue,32,2,2,1,34516.0,0,34516.0,0.965,4734,57,0.541,0.0,1,0,0.4498,0.634,Medium,High,25-36,41-50,20k+,1-2,Loyal / Upsell,High Potential,0.9837459698749657,High,Gradient Boosting
822125283,Existing Customer,49,M,3,Uneducated,Married,$80K - $120K,Blue,45,2,1,1,4778.0,1351,3427.0,0.785,7590,74,0.682,0.283,0,1,0.58,0.3158,High,Medium,37-48,41-50,2.5k-5k,1-2,Lower Priority,Good Candidate,0.011960649662830532,Low,Gradient Boosting
717340608,Existing Customer,51,F,3,High School,Single,Unknown,Gold,39,1,1,2,34516.0,1873,32643.0,0.629,7703,104,0.677,0.054,0,1,0.6411,0.6697,High,High,37-48,51-60,20k+,1-2,Loyal / Upsell,Good Candidate,0.002509826684392014,Low,Gradient Boosting
711084183,Existing Customer,47,F,5,Uneducated,Unknown,$40K - $60K,Blue,42,2,2,3,5168.0,2265,2903.0,0.715,8211,80,0.818,0.438,0,1,0.5402,0.3256,High,Medium,37-48,41-50,5k-10k,1-2,Lower Priority,Good Candidate,0.01103126975999406,Low,Gradient Boosting
720891633,Attrited Customer,53,F,2,High School,Single,Less than $40K,Blue,46,6,1,2,3199.0,0,3199.0,1.047,4805,59,0.639,0.0,1,0,0.4729,0.3518,High,High,37-48,51-60,2.5k-5k,5-6,Loyal / Upsell,Low Priority,0.25149177869328004,Low,Gradient Boosting
719607183,Existing Customer,55,F,2,Graduate,Single,Unknown,Blue,42,2,3,2,21046.0,1631,19415.0,0.731,7653,95,0.638,0.077,0,1,0.5508,0.5236,High,High,37-48,51-60,20k+,1-2,Loyal / Upsell,Good Candidate,0.003984020766464955,Low,Gradient Boosting
715839708,Existing Customer,51,M,1,Graduate,Married,$120K +,Blue,39,2,3,2,34516.0,2452,32064.0,0.707,7111,82,0.608,0.071,0,1,0.5078,0.6851,High,High,37-48,51-60,20k+,1-2,Loyal / Upsell,Good Candidate,0.012558692623239184,Low,Gradient Boosting
717008358,Existing Customer,40,F,1,Unknown,Married,Less than $40K,Blue,36,1,2,2,6540.0,0,6540.0,0.723,7919,88,0.6,0.0,0,0,0.5715,0.3031,High,Medium,25-36,31-40,5k-10k,1-2,Lower Priority,Good Candidate,0.026318604226858396,Low,Gradient Boosting
769152783,Attrited Customer,60,F,2,High School,Single,Less than $40K,Blue,54,1,6,2,8141.0,1811,6330.0,1.043,5043,53,0.432,0.222,1,1,0.2956,0.3094,Low,Medium,49+,51-60,5k-10k,1-2,Monitor,Low Priority,0.9635605641589117,High,Gradient Boosting
788240358,Existing Customer,40,F,5,Graduate,Married,Unknown,Silver,24,2,1,2,33441.0,686,32755.0,0.761,8452,83,0.509,0.021,0,1,0.6024,0.666,High,High,0-24,31-40,20k+,1-2,Loyal / Upsell,Good Candidate,0.004853183192280678,Low,Gradient Boosting
716098683,Existing Customer,46,F,5,Graduate,Unknown,Unknown,Blue,36,2,3,1,5496.0,1816,3680.0,0.678,7985,93,0.603,0.33,0,1,0.5687,0.3155,High,Medium,25-36,41-50,5k-10k,1-2,Lower Priority,Good Candidate,0.0036166707794438894,Low,Gradient Boosting
802675983,Existing Customer,42,F,3,Graduate,Married,Less than $40K,Blue,33,2,3,1,3794.0,1544,2250.0,0.72,7872,80,0.538,0.407,0,1,0.5338,0.2862,High,Medium,25-36,41-50,2.5k-5k,1-2,Lower Priority,Good Candidate,0.005221297668025259,Low,Gradient Boosting
712716108,Existing Customer,46,F,2,Graduate,Single,Less than $40K,Blue,36,1,1,1,5785.0,2130,3655.0,0.813,7950,86,0.593,0.368,0,1,0.6171,0.2937,High,Medium,25-36,41-50,5k-10k,1-2,Lower Priority,Good Candidate,0.0032798623392976925,Low,Gradient Boosting
709238358,Existing Customer,51,F,0,Uneducated,Married,Unknown,Blue,39,1,3,2,19387.0,810,18577.0,0.746,7604,87,0.642,0.042,0,1,0.5297,0.4708,High,High,37-48,51-60,10k-20k,1-2,Loyal / Upsell,Good Candidate,0.008506764049816836,Low,Gradient Boosting
708682908,Existing Customer,43,F,4,Unknown,Single,Unknown,Blue,28,2,2,1,2838.0,1934,904.0,0.873,8644,87,0.554,0.681,0,1,0.5994,0.2773,High,Medium,25-36,41-50,2.5k-5k,1-2,Lower Priority,Good Candidate,0.003766124964172097,Low,Gradient Boosting
812794983,Existing Customer,41,F,3,College,Married,Less than $40K,Blue,31,2,2,2,4086.0,1974,2112.0,0.775,7932,87,0.642,0.483,0,1,0.5693,0.2874,High,Medium,25-36,41-50,2.5k-5k,1-2,Lower Priority,Good Candidate,0.0035428078015414958,Low,Gradient Boosting
708968733,Existing Customer,47,M,3,Uneducated,Married,$80K - $120K,Blue,38,1,3,2,31987.0,0,31987.0,0.814,7926,83,0.537,0.0,0,0,0.5257,0.6385,High,High,37-48,41-50,20k+,1-2,Loyal / Upsell,Good Candidate,0.034997174096385995,Low,Gradient Boosting
779315508,Attrited Customer,43,M,4,Post-Graduate,Single,$40K - $60K,Blue,25,1,2,2,9043.0,1974,7069.0,1.027,4638,48,0.655,0.218,1,1,0.4087,0.2628,Medium,Low,25-36,41-50,5k-10k,1-2,Lower Priority,Low Priority,0.7423339796699031,High,Gradient Boosting
740065833,Existing Customer,47,F,3,Graduate,Single,Less than $40K,Silver,40,1,2,2,11128.0,2517,8611.0,0.8,8526,93,0.661,0.226,0,1,0.5956,0.3799,High,High,37-48,41-50,10k-20k,1-2,Loyal / Upsell,Good Candidate,0.01387367508251825,Low,Gradient Boosting
721063533,Existing Customer,51,M,2,Graduate,Single,$40K - $60K,Blue,41,1,3,3,3062.0,2058,1004.0,0.622,7289,75,0.705,0.672,0,1,0.4769,0.2564,High,Low,37-48,51-60,2.5k-5k,1-2,Lower Priority,Good Candidate,0.029177188163317224,Low,Gradient Boosting
718189908,Existing Customer,44,F,4,Unknown,Unknown,$40K - $60K,Gold,31,2,2,3,23981.0,2135,21846.0,0.749,7885,86,0.564,0.089,0,1,0.5492,0.546,High,High,25-36,41-50,20k+,1-2,Loyal / Upsell,Good Candidate,0.006138514444737002,Low,Gradient Boosting
780064983,Existing Customer,44,M,1,Graduate,Married,$80K - $120K,Gold,29,2,1,3,34516.0,942,33574.0,0.75,7665,86,0.593,0.027,0,1,0.5784,0.6762,High,High,25-36,41-50,20k+,1-2,Loyal / Upsell,Good Candidate,0.007346841701303429,Low,Gradient Boosting
770920908,Existing Customer,39,F,0,Unknown,Single,$40K - $60K,Silver,26,1,1,1,22054.0,1146,20908.0,0.842,8055,82,0.673,0.052,0,1,0.609,0.4897,High,High,25-36,31-40,20k+,1-2,Loyal / Upsell,Good Candidate,0.002989915307778209,Low,Gradient Boosting
718046433,Existing Customer,53,F,2,Graduate,Unknown,Less than $40K,Blue,35,1,2,3,2199.0,693,1506.0,0.654,7342,86,0.483,0.315,0,1,0.5389,0.2353,High,Low,25-36,51-60,<2.5k,1-2,Lower Priority,Good Candidate,0.009647039757494967,Low,Gradient Boosting
711842508,Existing Customer,45,M,3,Uneducated,Unknown,$80K - $120K,Blue,33,2,3,3,9303.0,1580,7723.0,0.877,7825,87,0.45,0.17,0,1,0.5172,0.3572,High,High,25-36,41-50,5k-10k,1-2,Loyal / Upsell,Good Candidate,0.007302469494883939,Low,Gradient Boosting
772869033,Existing Customer,47,M,3,Unknown,Single,$120K +,Gold,38,2,4,3,34516.0,1342,33174.0,0.69,7283,89,0.648,0.039,0,1,0.4787,0.6861,High,High,37-48,41-50,20k+,1-2,Loyal / Upsell,Good Candidate,0.0061410224255550325,Low,Gradient Boosting
715298808,Existing Customer,40,M,2,High School,Divorced,$40K - $60K,Blue,32,1,3,2,7566.0,1618,5948.0,0.72,7570,88,0.544,0.214,0,1,0.5316,0.3036,High,Medium,25-36,31-40,5k-10k,1-2,Lower Priority,Good Candidate,0.003949284064790149,Low,Gradient Boosting
708877458,Existing Customer,50,F,3,Uneducated,Married,Unknown,Blue,34,2,3,3,11343.0,0,11343.0,0.709,8027,94,0.679,0.0,0,0,0.5387,0.3889,High,High,25-36,41-50,10k-20k,1-2,Loyal / Upsell,Good Candidate,0.031024208264975508,Low,Gradient Boosting
787496733,Existing Customer,47,F,2,Uneducated,Married,Unknown,Blue,35,2,1,1,15155.0,1287,13868.0,0.868,7724,79,0.58,0.085,0,1,0.5952,0.4354,High,High,25-36,41-50,10k-20k,1-2,Loyal / Upsell,Good Candidate,0.004263467357614156,Low,Gradient Boosting
789469083,Existing Customer,55,M,2,Unknown,Single,$80K - $120K,Blue,46,2,1,1,10795.0,0,10795.0,0.855,7855,81,0.528,0.0,0,0,0.6027,0.4004,High,High,37-48,51-60,10k-20k,1-2,Loyal / Upsell,Good Candidate,0.03282154835826991,Low,Gradient Boosting
709497108,Existing Customer,44,F,2,High School,Married,Less than $40K,Blue,36,2,1,0,6633.0,1322,5311.0,0.698,8396,106,0.738,0.199,0,1,0.6926,0.337,High,Medium,25-36,41-50,5k-10k,1-2,Lower Priority,Good Candidate,0.0023090176776909103,Low,Gradient Boosting
784819758,Existing Customer,54,F,1,Graduate,Single,Unknown,Blue,48,1,1,2,8572.0,2128,6444.0,0.821,7850,94,0.516,0.248,0,1,0.6187,0.3499,High,Medium,37-48,51-60,5k-10k,1-2,Lower Priority,Good Candidate,0.0026581146549697655,Low,Gradient Boosting
720412308,Existing Customer,40,M,4,Unknown,Married,$80K - $120K,Blue,36,2,1,1,34516.0,2330,32186.0,0.693,7635,75,0.667,0.068,0,1,0.5834,0.6882,High,High,25-36,31-40,20k+,1-2,Loyal / Upsell,Good Candidate,0.011007727607519554,Low,Gradient Boosting
719178183,Existing Customer,50,M,2,Graduate,Married,$80K - $120K,Silver,42,2,3,3,34516.0,2517,31999.0,0.759,8186,85,0.635,0.073,0,1,0.519,0.7079,High,High,37-48,41-50,20k+,1-2,Loyal / Upsell,Good Candidate,0.03057695491348414,Low,Gradient Boosting
789560433,Attrited Customer,49,M,3,Post-Graduate,Single,$60K - $80K,Blue,42,2,4,2,14895.0,0,14895.0,1.043,5147,53,0.559,0.0,1,0,0.3642,0.4027,Medium,High,37-48,41-50,10k-20k,1-2,Loyal / Upsell,High Potential,0.9923157426805865,High,Gradient Boosting
712931733,Existing Customer,49,F,4,Graduate,Single,Less than $40K,Blue,36,1,1,3,2636.0,1257,1379.0,0.661,7136,82,0.608,0.477,0,1,0.5583,0.2395,High,Low,25-36,41-50,2.5k-5k,1-2,Lower Priority,Good Candidate,0.0035292766037533807,Low,Gradient Boosting
714417183,Existing Customer,39,F,1,Uneducated,Unknown,Less than $40K,Blue,31,1,3,1,9511.0,2220,7291.0,0.712,7041,95,0.532,0.233,0,1,0.5559,0.3186,High,Medium,25-36,31-40,5k-10k,1-2,Lower Priority,Good Candidate,0.004475679737182897,Low,Gradient Boosting
771097683,Attrited Customer,43,M,2,High School,Single,$120K +,Blue,30,1,2,2,10896.0,2517,8379.0,1.028,4935,58,0.487,0.231,1,1,0.4395,0.3007,Medium,Medium,25-36,41-50,10k-20k,1-2,Lower Priority,Low Priority,0.9649435716896975,High,Gradient Boosting
713824983,Existing Customer,43,F,0,High School,Married,Less than $40K,Blue,35,1,1,0,8401.0,1085,7316.0,0.696,7697,98,0.508,0.129,0,1,0.6592,0.322,High,Medium,25-36,41-50,5k-10k,1-2,Lower Priority,Good Candidate,0.0025697458243377396,Low,Gradient Boosting
715360458,Existing Customer,45,F,3,Graduate,Divorced,Unknown,Blue,36,2,3,2,12406.0,1980,10426.0,0.791,8113,90,0.5,0.16,0,1,0.5469,0.4077,High,High,25-36,41-50,10k-20k,1-2,Loyal / Upsell,Good Candidate,0.0037224477739178706,Low,Gradient Boosting
711736083,Attrited Customer,47,F,4,College,Divorced,Unknown,Blue,36,4,3,3,6769.0,274,6495.0,0.998,4885,54,0.35,0.04,1,1,0.3785,0.3318,Medium,Medium,25-36,41-50,5k-10k,3-4,Lower Priority,Low Priority,0.9661978728729601,High,Gradient Boosting
714821433,Existing Customer,45,F,4,College,Married,Less than $40K,Blue,36,2,1,1,2737.0,0,2737.0,0.71,7587,80,0.569,0.0,0,0,0.5951,0.2731,High,Medium,25-36,41-50,2.5k-5k,1-2,Lower Priority,Good Candidate,0.026787917365773337,Low,Gradient Boosting
